2022-05-15 19:05:49 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:466 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:903 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:579 INFO  BuildYourOwnComputerPage :62 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-05-18 18:05:622 INFO  BuildYourOwnComputerPage :67 - Select RAM '4GB [+$20.00]'<br>
2022-05-18 18:05:683 INFO  BuildYourOwnComputerPage :74 - Select HDD '400 GB [+$100.00]'<br>
2022-05-18 18:05:746 INFO  BuildYourOwnComputerPage :84 - Select HDD 'Vista Premium [+$60.00]'<br>
2022-05-18 18:05:805 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (5cc7c43ecbc0b9d6fa5d7275d87ac34f)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:849 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:683 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:323 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:827 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:266 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:984 INFO  BuildYourOwnComputerPage :62 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-05-18 18:05:30 INFO  BuildYourOwnComputerPage :67 - Select RAM '8GB [+$60.00]'<br>
2022-05-18 18:05:85 INFO  BuildYourOwnComputerPage :74 - Select HDD '320 GB'<br>
2022-05-18 18:05:257 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (8e1fb9ea91f02310801237385d7217c8)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:298 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:187 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:822 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:273 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (7056bf33950c2feaf83bc018ab20d5b7)] -> link text: Log in]
2022-05-18 18:05:299 INFO  LoginPage :50 - Getting welcome text Welcome, Please Sign In!<br>
2022-05-18 18:05:953 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:980 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (4a57b30d45e6f09cf446ede7b02c4a28)] -> link text: Log in]
2022-05-18 18:05:72 INFO  LoginPage :58 - Enter email diapatel83@gamil.com to email field <br>
2022-05-18 18:05:145 INFO  LoginPage :63 - Enter password dia1123 to password field <br>
2022-05-18 18:05:485 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:515 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:158 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:500 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (6da9abcce2311196709aaccdc51a0c51)] -> link text: Log in]
2022-05-18 18:05:593 INFO  LoginPage :58 - Enter email diapatel82@gmail.com to email field <br>
2022-05-18 18:05:668 INFO  LoginPage :63 - Enter password dia1145 to password field <br>
2022-05-18 18:05:29 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:62 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:695 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:219 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (fda7a448af5327647e6b87a2d61a8f33)] -> link text: Log in]
2022-05-18 18:05:336 INFO  LoginPage :58 - Enter email diapatel80@gmail.com to email field <br>
2022-05-18 18:05:414 INFO  LoginPage :63 - Enter password  to password field <br>
2022-05-18 18:05:819 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:854 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:505 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:583 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (55c93bc7572280636a7b7a5402366da1)] -> link text: Log in]
2022-05-18 18:05:650 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:703 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:56 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:895 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:41 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (fa17171a085f57865eb3d54762b82c95)] -> link text: Log in]
2022-05-18 18:05:101 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:151 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:532 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:333 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:345 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (9adc0653cbae3b15981a94cbd569c8d1)] -> link text: Register]
2022-05-18 18:05:365 INFO  RegisterPage :80 - Get registerText : Register<br>
2022-05-18 18:05:12 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:999 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (02d17d096958c53f456304aa37b51c55)] -> link text: Register]
2022-05-18 18:05:01 INFO  RegisterPage :128 - Click on 'REGISTER' button<br>
2022-05-18 18:05:90 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:131 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:164 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:208 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:250 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:894 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:382 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (39f73b19ae19c6a7ec735966987a660c)] -> link text: Register]
2022-05-18 18:05:431 INFO  RegisterPage :88 - Select 'Male' radio button
2022-05-18 18:05:495 INFO  RegisterPage :96 - Enter Firstname : 'Mehir' to firstName field<br>
2022-05-18 18:05:557 INFO  RegisterPage :101 - Enter Lastname : 'shah' to lastName field<br>
2022-05-18 18:05:723 INFO  RegisterPage :108 - Select day : '26', month : 'January', year : '2018'<br>
2022-05-18 18:05:799 INFO  RegisterPage :114 - Enter Email : 'Mahi' to email field<br>
2022-05-18 18:05:853 INFO  RegisterPage :119 - Enter Password : 'Ni45678' to password field<br>
2022-05-18 18:05:899 INFO  RegisterPage :124 - Enter Confirm password : 'Ni45678' to confirm password field<br>
2022-05-18 18:05:901 INFO  RegisterPage :128 - Click on 'REGISTER' button<br>
2022-05-18 18:05:633 INFO  RegisterPage :146 - Get your reg completed text : Your registration completed<br>
2022-05-18 18:05:59 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:842 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (5c633c3616c641a9a937ccf19c86a74e)] -> link text: Log in]
2022-05-18 18:05:879 INFO  LoginPage :50 - Getting welcome text Welcome, Please Sign In!<br>
2022-05-18 18:05:519 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:402 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (7e0987245036ec213af490a88a15445e)] -> link text: Log in]
2022-05-18 18:05:477 INFO  LoginPage :58 - Enter email diapatel83@gamil.com to email field <br>
2022-05-18 18:05:526 INFO  LoginPage :63 - Enter password dia1123 to password field <br>
2022-05-18 18:05:870 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:902 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:571 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:916 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (67af72a5a102013d82d1a2e544a15e7c)] -> link text: Log in]
2022-05-18 18:05:991 INFO  LoginPage :58 - Enter email diapatel82@gmail.com to email field <br>
2022-05-18 18:05:43 INFO  LoginPage :63 - Enter password dia1145 to password field <br>
2022-05-18 18:05:407 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:439 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:91 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:110 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (53fe8e2a6866f0ef5b330f91eaae50e7)] -> link text: Log in]
2022-05-18 18:05:171 INFO  LoginPage :58 - Enter email diapatel80@gmail.com to email field <br>
2022-05-18 18:05:218 INFO  LoginPage :63 - Enter password  to password field <br>
2022-05-18 18:05:567 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:601 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:244 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:214 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (3e29a6004b49e7d7f39d35ab5a76b3ed)] -> link text: Log in]
2022-05-18 18:05:273 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:325 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:669 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:828 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:159 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (f5ec6a6460d7c683c14ec0d52099d9b5)] -> link text: Log in]
2022-05-18 18:05:258 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:327 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:717 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:953 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:890 INFO  ComputerPage :32 - Get pageTitle text : Computers<br>
2022-05-18 18:05:548 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:556 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:12 INFO  ComputerPage :32 - Get pageTitle text : Desktops<br>
2022-05-18 18:05:692 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:663 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:92 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:875 INFO  BuildYourOwnComputerPage :62 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200'<br>
2022-05-18 18:05:954 INFO  BuildYourOwnComputerPage :67 - Select RAM '2 GB'<br>
2022-05-18 18:05:11 INFO  BuildYourOwnComputerPage :74 - Select HDD '320 GB'<br>
2022-05-18 18:05:64 INFO  BuildYourOwnComputerPage :84 - Select HDD 'Vista Home [+$50.00]'<br>
2022-05-18 18:05:117 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (81bc926db9b5723970c5dcbaf7f0cb64)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:162 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:995 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:635 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:746 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:173 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:848 INFO  BuildYourOwnComputerPage :62 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-05-18 18:05:889 INFO  BuildYourOwnComputerPage :67 - Select RAM '4GB [+$20.00]'<br>
2022-05-18 18:05:953 INFO  BuildYourOwnComputerPage :74 - Select HDD '400 GB [+$100.00]'<br>
2022-05-18 18:05:09 INFO  BuildYourOwnComputerPage :84 - Select HDD 'Vista Premium [+$60.00]'<br>
2022-05-18 18:05:69 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (29f0a41713832980ea58dcb9b508d89c)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:114 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:385 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:30 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:997 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:412 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:159 INFO  BuildYourOwnComputerPage :62 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-05-18 18:05:199 INFO  BuildYourOwnComputerPage :67 - Select RAM '8GB [+$60.00]'<br>
2022-05-18 18:05:253 INFO  BuildYourOwnComputerPage :74 - Select HDD '320 GB'<br>
2022-05-18 18:05:340 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (ccfa49b721e3a6f0ad807fb5a1d15e23)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:382 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:657 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:368 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:205 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (e2f672dddcebb58128e3b27373424c23)] -> link text: Register]
2022-05-18 18:05:238 INFO  RegisterPage :80 - Get registerText : Register<br>
2022-05-18 18:05:859 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:735 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (853cf0ba2fb3df3b02b020de0b9e44ee)] -> link text: Register]
2022-05-18 18:05:738 INFO  RegisterPage :128 - Click on 'REGISTER' button<br>
2022-05-18 18:05:875 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:914 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:959 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:08 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:60 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:699 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:537 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (71ef78d65574c522021f733bb236cee2)] -> link text: Register]
2022-05-18 18:05:587 INFO  RegisterPage :88 - Select 'Male' radio button
2022-05-18 18:05:649 INFO  RegisterPage :96 - Enter Firstname : 'Mehir' to firstName field<br>
2022-05-18 18:05:715 INFO  RegisterPage :101 - Enter Lastname : 'shah' to lastName field<br>
2022-05-18 18:05:891 INFO  RegisterPage :108 - Select day : '26', month : 'January', year : '2018'<br>
2022-05-18 18:05:988 INFO  RegisterPage :114 - Enter Email : 'Mahi' to email field<br>
2022-05-18 18:05:34 INFO  RegisterPage :119 - Enter Password : 'Ni45678' to password field<br>
2022-05-18 18:05:79 INFO  RegisterPage :124 - Enter Confirm password : 'Ni45678' to confirm password field<br>
2022-05-18 18:05:81 INFO  RegisterPage :128 - Click on 'REGISTER' button<br>
2022-05-18 18:05:767 INFO  RegisterPage :146 - Get your reg completed text : Your registration completed<br>
2022-05-18 18:05:868 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:668 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (722455391f63d144028785a91e345597)] -> link text: Log in]
2022-05-18 18:05:694 INFO  LoginPage :50 - Getting welcome text Welcome, Please Sign In!<br>
2022-05-18 18:05:317 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:631 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (f2edd25a83352432198e478bdf8c5ec8)] -> link text: Log in]
2022-05-18 18:05:732 INFO  LoginPage :58 - Enter email diapatel83@gamil.com to email field <br>
2022-05-18 18:05:799 INFO  LoginPage :63 - Enter password dia1123 to password field <br>
2022-05-18 18:05:142 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:176 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:854 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:279 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (b81e457976e2caa8d9912fb70129381c)] -> link text: Log in]
2022-05-18 18:05:343 INFO  LoginPage :58 - Enter email diapatel82@gmail.com to email field <br>
2022-05-18 18:05:394 INFO  LoginPage :63 - Enter password dia1145 to password field <br>
2022-05-18 18:05:756 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:790 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:446 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:397 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (44140c23c0ccafe4322146188de2d7cf)] -> link text: Log in]
2022-05-18 18:05:468 INFO  LoginPage :58 - Enter email diapatel80@gmail.com to email field <br>
2022-05-18 18:05:514 INFO  LoginPage :63 - Enter password  to password field <br>
2022-05-18 18:05:855 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:887 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:511 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:861 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (853a9568099a124b4bedb1f90bb01885)] -> link text: Log in]
2022-05-18 18:05:963 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:78 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:457 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:660 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:612 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c333f523f3152ab5e69af7f535f3f26b)] -> link text: Log in]
2022-05-18 18:05:671 INFO  LoginPage :58 - Enter email diapatel81@gmail.com to email field <br>
2022-05-18 18:05:722 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:203 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:480 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:503 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (f5c0aa7f7365791543621995abf6ad11)] -> link text: Log in]
2022-05-18 18:05:528 INFO  LoginPage :50 - Getting welcome text Welcome, Please Sign In!<br>
2022-05-18 18:05:140 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:128 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (33f68e432a5ec7531dd2c76d404c5d0e)] -> link text: Log in]
2022-05-18 18:05:205 INFO  LoginPage :58 - Enter email diapatel83@gamil.com to email field <br>
2022-05-18 18:05:256 INFO  LoginPage :63 - Enter password dia1123 to password field <br>
2022-05-18 18:05:637 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:671 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:307 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:285 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (810f78f92217d4669fff75b0f9db797d)] -> link text: Log in]
2022-05-18 18:05:352 INFO  LoginPage :58 - Enter email diapatel82@gmail.com to email field <br>
2022-05-18 18:05:403 INFO  LoginPage :63 - Enter password dia1145 to password field <br>
2022-05-18 18:05:753 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:786 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:433 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:417 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (a70529589cfc7743ab7848d99fa1d65b)] -> link text: Log in]
2022-05-18 18:05:487 INFO  LoginPage :58 - Enter email diapatel80@gmail.com to email field <br>
2022-05-18 18:05:532 INFO  LoginPage :63 - Enter password  to password field <br>
2022-05-18 18:05:903 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:937 INFO  LoginPage :73 - Getting error message : Login was unsuccessful. Please correct the errors and try again.
No customer account found<br>
2022-05-18 18:05:557 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:508 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (0f91c7878ab933444783ec844cbf905d)] -> link text: Log in]
2022-05-18 18:05:568 INFO  LoginPage :58 - Enter email dia81patel@gmail.com to email field <br>
2022-05-18 18:05:644 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:253 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:928 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:907 INFO  HomePage :62 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (f812cd8e50b2609d5d9661c7277116e2)] -> link text: Log in]
2022-05-18 18:05:979 INFO  LoginPage :58 - Enter email dia81patel@gmail.com to email field <br>
2022-05-18 18:05:30 INFO  LoginPage :63 - Enter password dia123 to password field <br>
2022-05-18 18:05:612 INFO  LoginPage :68 - Clicking on Login Button <br>
2022-05-18 18:05:962 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:867 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (062e039cc1226c9a6560d3f2a93ce317)] -> link text: Register]
2022-05-18 18:05:903 INFO  RegisterPage :80 - Get registerText : Register<br>
2022-05-18 18:05:535 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:990 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (2c1c8e3f950d6f96b8bcf23182e7e6d1)] -> link text: Register]
2022-05-18 18:05:995 INFO  RegisterPage :128 - Click on 'REGISTER' button<br>
2022-05-18 18:05:169 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:204 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:245 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:288 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:347 INFO  RegisterPage :137 - Click on 'REGISTER' button<br>
2022-05-18 18:05:996 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:960 INFO  HomePage :72 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (6c7e8ffbf5d5b036e8af08cb43e05a15)] -> link text: Register]
2022-05-18 18:05:02 INFO  RegisterPage :88 - Select 'Male' radio button
2022-05-18 18:05:67 INFO  RegisterPage :96 - Enter Firstname : 'Mehir' to firstName field<br>
2022-05-18 18:05:126 INFO  RegisterPage :101 - Enter Lastname : 'shah' to lastName field<br>
2022-05-18 18:05:313 INFO  RegisterPage :108 - Select day : '26', month : 'January', year : '2018'<br>
2022-05-18 18:05:410 INFO  RegisterPage :114 - Enter Email : 'Mahi' to email field<br>
2022-05-18 18:05:455 INFO  RegisterPage :119 - Enter Password : 'Ni45678' to password field<br>
2022-05-18 18:05:500 INFO  RegisterPage :124 - Enter Confirm password : 'Ni45678' to confirm password field<br>
2022-05-18 18:05:503 INFO  RegisterPage :128 - Click on 'REGISTER' button<br>
2022-05-18 18:05:219 INFO  RegisterPage :146 - Get your reg completed text : Your registration completed<br>
2022-05-18 18:05:37 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:09 INFO  ComputerPage :32 - Get pageTitle text : Computers<br>
2022-05-18 18:05:655 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:88 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:551 INFO  ComputerPage :32 - Get pageTitle text : Desktops<br>
2022-05-18 18:05:237 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:691 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:127 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:28 INFO  BuildYourOwnComputerPage :62 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200'<br>
2022-05-18 18:05:86 INFO  BuildYourOwnComputerPage :67 - Select RAM '2 GB'<br>
2022-05-18 18:05:135 INFO  BuildYourOwnComputerPage :74 - Select HDD '320 GB'<br>
2022-05-18 18:05:188 INFO  BuildYourOwnComputerPage :84 - Select HDD 'Vista Home [+$50.00]'<br>
2022-05-18 18:05:241 INFO  BuildYourOwnComputerPage :94 - Select Software '[[ChromeDriver: chrome on WINDOWS (a36c6d2ca3c63468920f05e666526013)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-05-18 18:05:288 INFO  BuildYourOwnComputerPage :102 - Click on 'ADD TO CART' Button<br>
2022-05-18 18:05:136 INFO  BuildYourOwnComputerPage :107 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-05-18 18:05:803 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-18 18:05:908 INFO  ComputerPage :39 - Click on 'Desktops' link <br>
2022-05-18 18:05:332 INFO  DeskTopPage :57 - Click on product 'Build your own computer' : Build your own computer<br>
2022-05-18 18:05:139 INFO  BuildYourOwnComputerPage :62 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-05-18 18:05:181 INFO  BuildYourOwnComputerPage :67 - Select RAM '4GB [+$20.00]'<br>
2022-05-18 18:05:240 INFO  BuildYourOwnComputerPage :74 - Select HDD '400 GB [+$100.00]'<br>
